act_symbol,period_end_date,reported,estimate,category,prediction_cutoff,forecast_error,normalized_error,forecast_error_winsorized,normalized_error_winsorized,year,calendar_month,fiscal_quarter,beat,surprise_pct,sp500_return,sp500_return_z,vix_mean,vix_mean_z,sp500_return_pit,vix_mean_pit,revision_slope,revision_acceleration,direction_changes,final_vs_initial,spread_trend,analyst_count_trend,weeks_of_data,category_encoded,beat_proba,beat_pred
COP,2024-09-30,1.78,1.68,commodity_driven,2024-09-30,0.10000000000000009,0.059523809523809576,0.10000000000000009,0.059523809523809576,2024,9,3,1,5.952380952380958,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.03309523809523819,0.0,0.0,,0.025714285714285696,0.14285714285714285,8,0,0.440115,0
COP,2024-12-31,1.98,1.9,commodity_driven,2024-12-31,0.08000000000000007,0.04210526315789478,0.08000000000000007,0.04210526315789478,2024,12,4,1,4.210526315789478,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.011666666666666669,0.008333333333333325,1.0,-0.10000000000000009,-0.036000000000000004,0.11666666666666667,9,0,0.4703608,0
COST,2024-02-29,3.78,3.7,defensive_baseline,2024-02-29,0.07999999999999963,0.02162162162162152,0.07999999999999963,0.02162162162162152,2024,2,1,1,2.162162162162152,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.15674526536684263,13.402400042215984,0.002727272727272766,0.002969696969696963,1.0,0.040000000000000036,-0.006090909090909058,-0.00909090909090909,11,5,0.33205914,0
COST,2024-05-31,3.78,3.7,defensive_baseline,2024-05-31,0.07999999999999963,0.02162162162162152,0.07999999999999963,0.02162162162162152,2024,5,2,1,2.162162162162152,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.04753383250030286,14.34610382922284,0.003818181818181769,0.00054545454545455,3.0,0.03000000000000025,0.012818181818181836,0.09090909090909091,11,5,0.6447937,1
COST,2024-08-31,5.15,5.05,defensive_baseline,2024-08-31,0.10000000000000053,0.01980198019801991,0.10000000000000053,0.01980198019801991,2024,8,3,1,1.980198019801991,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.08151365050777161,15.110909090413676,0.05237762237762234,-0.05927272727272726,0.0,0.009999999999999787,-0.007237762237762288,-0.024475524475524476,12,5,0.7404878,1
COST,2024-11-30,3.82,3.79,defensive_baseline,2024-11-30,0.029999999999999805,0.007915567282321848,0.029999999999999805,0.007915567282321848,2024,11,4,1,0.7915567282321848,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.1287797720204224,17.71153842485868,-0.004666666666666626,0.00654761904761905,1.0,-0.06999999999999984,0.010833333333333339,0.2,9,5,0.2984772,0
CVS,2024-03-31,1.31,1.69,regulatory_idiosyncratic,2024-03-31,-0.3799999999999999,-0.22485207100591711,-0.3778999999999999,-0.22477032077234502,2024,3,1,0,-22.485207100591712,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.029999999999999933,0.007428571428571403,0.0,,-0.0707142857142857,0.32142857142857145,7,4,0.8036969,1
CVS,2024-06-30,1.83,1.74,regulatory_idiosyncratic,2024-06-30,0.09000000000000008,0.05172413793103453,0.09000000000000008,0.05172413793103453,2024,6,2,1,5.172413793103453,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.016071428571428577,0.0057142857142857195,0.0,-0.10000000000000009,-0.03857142857142863,0.10714285714285714,7,4,0.7372022,1
CVS,2024-09-30,1.09,1.07,regulatory_idiosyncratic,2024-09-30,0.020000000000000018,0.018691588785046745,0.020000000000000018,0.018691588785046745,2024,9,3,1,1.8691588785046744,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.012976190476190516,0.004642857142857147,0.0,,-0.047619047619047575,0.08333333333333333,8,4,0.8315899,1
CVS,2024-12-31,1.19,0.89,regulatory_idiosyncratic,2024-12-31,0.29999999999999993,0.3370786516853932,0.29999999999999993,0.3370786516853932,2024,12,4,1,33.70786516853932,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.05976190476190472,0.018571428571428555,0.0,,0.05047619047619052,0.08333333333333333,8,4,0.7059411,1
CVX,2024-03-31,2.93,2.84,commodity_driven,2024-03-31,0.0900000000000003,0.03169014084507053,0.0900000000000003,0.03169014084507053,2024,3,1,1,3.169014084507053,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.010119047619047552,0.01821428571428577,1.0,-0.10000000000000009,0.003214285714285667,-0.05952380952380952,8,0,0.21663284,0
CVX,2024-06-30,2.55,2.88,commodity_driven,2024-06-30,-0.33000000000000007,-0.11458333333333336,-0.33000000000000007,-0.11458333333333336,2024,6,2,0,-11.458333333333336,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.02238095238095241,-0.022857142857142878,1.0,-0.20999999999999996,-0.040000000000000036,0.011904761904761904,8,0,0.8096738,1
CVX,2024-09-30,2.51,2.47,commodity_driven,2024-09-30,0.03999999999999959,0.0161943319838055,0.03999999999999959,0.0161943319838055,2024,9,3,1,1.61943319838055,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.05857142857142851,-0.022142857142857113,1.0,,0.0185714285714286,-0.14285714285714285,8,0,0.7190897,1
CVX,2024-12-31,2.06,2.19,commodity_driven,2024-12-31,-0.1299999999999999,-0.05936073059360726,-0.1299999999999999,-0.05936073059360726,2024,12,4,0,-5.9360730593607265,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.03383333333333338,0.018095238095238095,2.0,-0.3999999999999999,-0.030166666666666616,0.3333333333333333,9,0,0.5949276,1
DE,2024-01-31,6.23,5.19,economically_cyclical,2024-01-31,1.04,0.2003853564547206,1.04,0.2003853564547206,2024,1,1,1,20.03853564547206,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.13003642525227221,14.550394723289891,-0.04254545454545452,0.02883333333333334,0.0,-0.17999999999999972,-0.04381818181818182,0.4,10,3,0.6699931,1
DE,2024-04-30,8.53,7.86,economically_cyclical,2024-04-30,0.669999999999999,0.08524173027989809,0.669999999999999,0.08524173027989809,2024,4,2,1,8.524173027989809,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.07402685396172301,14.383246719063102,-0.02200000000000008,0.02315151515151513,1.0,-0.03000000000000025,-0.01681818181818184,0.17272727272727273,11,3,0.61072034,1
DE,2024-07-31,6.29,5.8,economically_cyclical,2024-07-31,0.4900000000000002,0.0844827586206897,0.4900000000000002,0.0844827586206897,2024,7,3,1,8.44827586206897,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.04348055501197012,14.035324616865678,-0.023272727272727164,0.0013333333333332901,2.0,-0.1900000000000004,-0.06533333333333338,-0.07878787878787878,10,3,0.58303475,1
DE,2024-10-31,4.55,3.89,economically_cyclical,2024-10-31,0.6599999999999997,0.16966580976863746,0.6599999999999997,0.16966580976863746,2024,10,4,1,16.966580976863746,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.03190675048759569,18.32886072955554,-0.043727272727272816,0.0064848484848484675,1.0,-0.22999999999999998,-0.1384545454545455,0.045454545454545456,11,3,0.6204789,1
DUK,2024-03-31,1.44,1.39,defensive_baseline,2024-03-31,0.050000000000000044,0.03597122302158277,0.050000000000000044,0.03597122302158277,2024,3,1,1,3.5971223021582768,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.014999999999999998,0.022571428571428593,1.0,,0.058928571428571434,0.10714285714285714,7,5,0.3508199,0
DUK,2024-06-30,1.18,1.01,defensive_baseline,2024-06-30,0.16999999999999993,0.16831683168316824,0.16999999999999993,0.16831683168316824,2024,6,2,1,16.831683168316825,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0,0.0,0.0,,0.0,0.0,6,5,0.70634794,1
DUK,2024-09-30,1.62,1.73,defensive_baseline,2024-09-30,-0.10999999999999988,-0.06358381502890166,-0.10909999999999989,-0.06358381502890166,2024,9,3,0,-6.3583815028901665,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.008571428571428558,0.005714285714285712,1.0,,0.013333333333333324,0.011904761904761904,8,5,0.3592549,0
DUK,2024-12-31,1.66,1.61,defensive_baseline,2024-12-31,0.04999999999999982,0.0310559006211179,0.04999999999999982,0.0310559006211179,2024,12,4,1,3.1055900621117902,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0072619047619047975,-0.0010714285714285723,0.0,,-0.01845238095238093,0.0,8,5,0.8294343,1
EOG,2024-03-31,2.82,2.7,commodity_driven,2024-03-31,0.11999999999999966,0.044444444444444314,0.11999999999999966,0.044444444444444314,2024,3,1,1,4.444444444444431,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.08599999999999994,0.06099999999999994,0.0,,-0.09999999999999987,-0.3,5,0,0.406217,0
EOG,2024-06-30,3.16,2.98,commodity_driven,2024-06-30,0.18000000000000016,0.06040268456375844,0.18000000000000016,0.06040268456375844,2024,6,2,1,6.040268456375844,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.003571428571428622,-0.0037142857142857238,3.0,-0.010000000000000231,0.012857142857142869,-0.03571428571428571,7,0,0.561295,1
EOG,2024-09-30,2.89,2.73,commodity_driven,2024-09-30,0.16000000000000014,0.058608058608058664,0.16000000000000014,0.058608058608058664,2024,9,3,1,5.860805860805867,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.027261904761904838,-0.0032142857142857567,0.0,,0.04071428571428572,-0.08333333333333333,8,0,0.7192172,1
EOG,2024-12-31,2.74,2.55,commodity_driven,2024-12-31,0.1900000000000004,0.07450980392156878,0.1900000000000004,0.07450980392156878,2024,12,4,1,7.450980392156878,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.02547619047619057,0.017857142857142873,1.0,,-0.03380952380952381,0.08333333333333333,8,0,0.7239869,1
GE,2024-03-31,0.82,0.67,economically_cyclical,2024-03-31,0.1499999999999999,0.22388059701492521,0.1499999999999999,0.22388059701492521,2024,3,1,1,22.388059701492523,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.0,0.0,0.0,0.0,0.005333333333333338,-0.03333333333333333,9,3,0.55312127,1
GE,2024-06-30,1.2,0.97,economically_cyclical,2024-06-30,0.22999999999999998,0.23711340206185566,0.22999999999999998,0.23711340206185566,2024,6,2,1,23.711340206185564,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0070238095238095224,-0.0010714285714285684,0.0,0.039999999999999925,0.005357142857142859,0.17857142857142858,8,3,0.5975243,1
GE,2024-09-30,1.15,1.13,economically_cyclical,2024-09-30,0.020000000000000018,0.017699115044247805,0.020000000000000018,0.017699115044247805,2024,9,3,1,1.7699115044247804,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0013333333333333493,0.0,0.0,0.020000000000000018,0.003333333333333336,0.06666666666666667,9,3,0.5657938,1
GE,2024-12-31,1.32,1.03,economically_cyclical,2024-12-31,0.29000000000000004,0.28155339805825247,0.29000000000000004,0.28155339805825247,2024,12,4,1,28.155339805825246,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.004121212121212119,-0.0013333333333333346,2.0,0.0,-0.0020606060606060653,0.0,10,3,0.7273165,1
GILD,2024-03-31,-1.32,-1.49,regulatory_idiosyncratic,2024-03-31,0.16999999999999993,0.11409395973154357,0.16999999999999993,0.11409395973154357,2024,3,1,1,11.409395973154357,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.005357142857142901,0.0008571428571428579,0.0,,0.008928571428571444,0.35714285714285715,7,4,0.4434644,0
GILD,2024-06-30,2.01,1.61,regulatory_idiosyncratic,2024-06-30,0.3999999999999997,0.2484472049689439,0.3999999999999997,0.2484472049689439,2024,6,2,1,24.84472049689439,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.0026190476190476055,0.0007142857142857149,2.0,-0.010000000000000009,-0.01107142857142859,0.0,8,4,0.6541327,1
GILD,2024-09-30,2.02,1.58,regulatory_idiosyncratic,2024-09-30,0.43999999999999995,0.2784810126582278,0.43999999999999995,0.2784810126582278,2024,9,3,1,27.848101265822777,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.0047619047619047875,0.0050000000000000044,0.0,,0.010000000000000009,0.08333333333333333,8,4,0.76538277,1
GILD,2024-12-31,1.9,1.67,regulatory_idiosyncratic,2024-12-31,0.22999999999999998,0.1377245508982036,0.22999999999999998,0.1377245508982036,2024,12,4,1,13.77245508982036,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.008333333333333325,-0.004285714285714266,0.0,,-0.01750000000000003,-0.09523809523809523,8,4,0.8644905,1
GS,2024-03-31,11.58,8.54,macro_rate_sensitive,2024-03-31,3.040000000000001,0.35597189695550363,3.040000000000001,0.35597189695550363,2024,3,1,1,35.59718969555036,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.008848484848484897,-0.010999999999999914,1.0,-0.1399999999999988,-0.005454545454545478,0.05454545454545454,10,1,0.75587213,1
GS,2024-06-30,8.62,8.52,macro_rate_sensitive,2024-06-30,0.09999999999999964,0.011737089201877894,0.09999999999999964,0.011737089201877894,2024,6,2,1,1.1737089201877893,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0496666666666665,-0.02309523809523813,0.0,0.1999999999999993,-0.031666666666666524,0.0,9,1,0.88371325,1
GS,2024-09-30,8.4,6.85,macro_rate_sensitive,2024-09-30,1.5500000000000007,0.22627737226277383,1.5500000000000007,0.22627737226277383,2024,9,3,1,22.627737226277382,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.00412121212121199,-0.007166666666666692,1.0,0.02999999999999936,-0.02690909090909085,0.0,10,1,0.88862544,1
GS,2024-12-31,11.95,8.07,macro_rate_sensitive,2024-12-31,3.879999999999999,0.48079306071871114,3.879999999999999,0.48079306071871114,2024,12,4,1,48.079306071871116,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0005454545454545661,0.0007272727272727602,2.0,0.020000000000000462,-0.005454545454545443,0.0,11,1,0.72989464,1
HD,2024-01-31,2.82,2.77,economically_cyclical,2024-01-31,0.04999999999999982,0.018050541516245425,0.04999999999999982,0.018050541516245425,2024,1,1,1,1.8050541516245424,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.13003642525227221,14.550394723289891,-0.00018181818181814565,0.00018181818181817793,2.0,0.0,0.007636363636363643,0.0,11,3,0.36186948,0
HD,2024-04-30,3.63,3.61,economically_cyclical,2024-04-30,0.020000000000000018,0.005540166204986155,0.020000000000000018,0.005540166204986155,2024,4,2,1,0.5540166204986154,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.07402685396172301,14.383246719063102,0.0003030303030303289,0.0008333333333333156,1.0,0.0,-0.019090909090909082,0.0,10,3,0.61577326,1
HD,2024-07-31,4.67,4.54,economically_cyclical,2024-07-31,0.1299999999999999,0.028634361233480152,0.1299999999999999,0.028634361233480152,2024,7,3,1,2.8634361233480154,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.04348055501197012,14.035324616865678,-0.0003030303030302858,0.0008333333333333156,1.0,0.0,0.0,-0.12727272727272726,10,3,0.31498918,0
HD,2024-10-31,3.78,3.64,economically_cyclical,2024-10-31,0.13999999999999968,0.03846153846153837,0.13999999999999968,0.03846153846153837,2024,10,4,1,3.8461538461538374,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.03190675048759569,18.32886072955554,-0.001818181818181747,0.0021818181818181836,0.0,0.0,0.007727272727272724,-0.00909090909090909,11,3,0.36833188,0
HON,2024-03-31,2.25,2.18,economically_cyclical,2024-03-31,0.06999999999999984,0.03211009174311919,0.06999999999999984,0.03211009174311919,2024,3,1,1,3.2110091743119193,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.005119047619047616,0.004642857142857139,0.0,-0.04999999999999982,0.0015476190476191257,0.35714285714285715,8,3,0.503988,1
HON,2024-06-30,2.49,2.42,economically_cyclical,2024-06-30,0.07000000000000028,0.028925619834710863,0.07000000000000028,0.028925619834710863,2024,6,2,1,2.892561983471086,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.00916666666666662,0.0075000000000000145,1.0,0.06999999999999984,-0.0026190476190476003,0.08333333333333333,8,3,0.71478254,1
HON,2024-09-30,2.58,2.5,economically_cyclical,2024-09-30,0.08000000000000007,0.03200000000000003,0.08000000000000007,0.03200000000000003,2024,9,3,1,3.200000000000003,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.0013333333333333346,0.001666666666666668,0.0,-0.020000000000000018,-0.001999999999999987,0.26666666666666666,9,3,0.6953041,1
HON,2024-12-31,2.47,2.31,economically_cyclical,2024-12-31,0.16000000000000014,0.06926406926406932,0.16000000000000014,0.06926406926406932,2024,12,4,1,6.926406926406932,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.05109090909090907,-0.018833333333333323,1.0,-0.44999999999999973,0.03284848484848485,0.006060606060606061,10,3,0.5695958,1
INTC,2024-03-31,0.18,0.13,tech_cycle,2024-03-31,0.04999999999999999,0.3846153846153845,0.04999999999999999,0.3846153846153845,2024,3,1,1,38.46153846153845,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.017000000000000005,0.014880952380952384,0.0,-0.03,-0.04466666666666666,-0.1,9,2,0.31227145,0
INTC,2024-06-30,0.02,0.1,tech_cycle,2024-06-30,-0.08,-0.7999999999999999,-0.08,-0.7845797101449274,2024,6,2,0,-80.0,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.014523809523809526,0.012857142857142857,0.0,-0.03,-0.024047619047619043,0.16666666666666666,8,2,0.6405948,1
INTC,2024-09-30,-0.63,-0.2,tech_cycle,2024-09-30,-0.43,-2.15,-0.3803999999999999,-0.7845797101449274,2024,9,3,0,-215.0,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.005357142857142856,0.0010714285714285715,0.0,,-0.05178571428571428,0.0,8,2,0.7770403,1
INTC,2024-12-31,0.13,0.12,tech_cycle,2024-12-31,0.010000000000000009,0.08333333333333341,0.010000000000000009,0.08333333333333341,2024,12,4,1,8.333333333333341,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.003666666666666666,-0.002619047619047619,0.0,0.039999999999999994,-0.008333333333333331,0.13333333333333333,9,2,0.77389246,1
JNJ,2024-03-31,2.71,2.64,regulatory_idiosyncratic,2024-03-31,0.06999999999999984,0.026515151515151453,0.06999999999999984,0.026515151515151453,2024,3,1,1,2.651515151515145,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.001499999999999968,-0.0003571428571428654,0.0,0.010000000000000231,0.0,0.15,9,4,0.4294038,0
JNJ,2024-06-30,2.82,2.71,regulatory_idiosyncratic,2024-06-30,0.10999999999999988,0.040590405904059,0.10999999999999988,0.040590405904059,2024,6,2,1,4.0590405904059,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.0008333333333333156,0.000595238095238109,2.0,0.0,0.0015000000000000347,0.06666666666666667,9,4,0.6110257,1
JNJ,2024-09-30,2.42,2.22,regulatory_idiosyncratic,2024-09-30,0.19999999999999973,0.09009009009008996,0.19999999999999973,0.09009009009008996,2024,9,3,1,9.009009009008997,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.020666666666666667,0.006166666666666683,0.0,-0.1499999999999999,-0.0361818181818182,0.0,10,4,0.8464991,1
JNJ,2024-12-31,2.04,2.0,regulatory_idiosyncratic,2024-12-31,0.040000000000000036,0.020000000000000018,0.040000000000000036,0.020000000000000018,2024,12,4,1,2.0000000000000018,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.005272727272727257,0.0012121212121212132,1.0,-0.040000000000000036,-0.02927272727272727,0.10909090909090909,11,4,0.9057523,1
JPM,2024-03-31,4.63,4.18,macro_rate_sensitive,2024-03-31,0.4500000000000002,0.10765550239234455,0.4500000000000002,0.10765550239234455,2024,3,1,1,10.765550239234454,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.007181818181818142,-0.007575757575757598,3.0,-0.0600000000000005,-0.03499999999999999,-0.08181818181818182,11,1,0.7150843,1
JPM,2024-06-30,4.4,4.19,macro_rate_sensitive,2024-06-30,0.20999999999999996,0.05011933174224342,0.20999999999999996,0.05011933174224342,2024,6,2,1,5.0119331742243425,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.015878787878787864,0.0038333333333333258,1.0,0.1299999999999999,0.0015757575757575529,-0.34545454545454546,10,1,0.58381015,1
JPM,2024-09-30,4.37,4.02,macro_rate_sensitive,2024-09-30,0.35000000000000053,0.08706467661691557,0.35000000000000053,0.08706467661691557,2024,9,3,1,8.706467661691557,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.000363636363636259,-0.0016969696969696608,2.0,-0.009999999999999787,-0.002818181818181851,0.10909090909090909,11,1,0.6111491,1
JPM,2024-12-31,4.81,4.03,macro_rate_sensitive,2024-12-31,0.7799999999999994,0.19354838709677402,0.7799999999999994,0.19354838709677402,2024,12,4,1,19.354838709677402,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.004930069930069968,-0.000818181818181829,2.0,0.040000000000000036,0.021118881118881078,0.038461538461538464,12,1,0.6348901,1
KLAC,2024-03-31,5.26,4.94,tech_cycle,2024-03-31,0.3199999999999994,0.06477732793522255,0.3199999999999994,0.06477732793522255,2024,3,1,1,6.477732793522255,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.04633333333333353,0.02416666666666669,0.0,-0.1900000000000004,-0.093,-0.16666666666666666,9,2,0.6652289,1
KLAC,2024-06-30,6.6,6.08,tech_cycle,2024-06-30,0.5199999999999996,0.08552631578947362,0.5199999999999996,0.08552631578947362,2024,6,2,1,8.552631578947361,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0358333333333334,-0.03249999999999994,0.0,0.07000000000000028,-0.11071428571428588,0.08333333333333333,8,2,0.9310588,1
KLAC,2024-09-30,7.33,7.03,tech_cycle,2024-09-30,0.2999999999999998,0.042674253200568966,0.2999999999999998,0.042674253200568966,2024,9,3,1,4.267425320056897,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0006666666666664748,0.0008333333333333895,0.0,0.010000000000000675,0.0,0.06666666666666667,9,2,0.59983706,1
KLAC,2024-12-31,8.2,7.73,tech_cycle,2024-12-31,0.46999999999999886,0.060802069857697136,0.46999999999999886,0.060802069857697136,2024,12,4,1,6.080206985769713,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.012166666666666734,-0.006071428571428579,1.0,-0.0699999999999994,0.01516666666666658,0.0,9,2,0.5554911,1
KMB,2024-03-31,2.01,1.61,defensive_baseline,2024-03-31,0.3999999999999997,0.2484472049689439,0.38000000000000034,0.2484472049689439,2024,3,1,1,24.84472049689439,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.006999999999999984,0.005714285714285701,0.0,-0.020000000000000018,-0.03449999999999998,0.0,9,5,0.5144043,1
KMB,2024-06-30,1.96,1.68,defensive_baseline,2024-06-30,0.28,0.16666666666666669,0.28,0.16666666666666669,2024,6,2,1,16.666666666666668,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0,0.0,0.0,0.0,0.0028571428571428597,0.0,8,5,0.51350605,1
KMB,2024-09-30,1.83,1.69,defensive_baseline,2024-09-30,0.14000000000000012,0.08284023668639061,0.14000000000000012,0.08284023668639061,2024,9,3,1,8.28402366863906,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-1.4802973661668754e-17,0.0,0.0,0.0,-0.0006666666666666524,0.0,9,5,0.4843984,0
KMB,2024-12-31,1.5,1.5,defensive_baseline,2024-12-31,0.0,0.0,0.0,0.0,2024,12,4,0,0.0,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.0025454545454545344,0.0006666666666666673,0.0,-0.020000000000000018,-0.010181818181818191,0.0,10,5,0.73300874,1
KO,2024-03-31,0.72,0.69,defensive_baseline,2024-03-31,0.030000000000000027,0.04347826086956526,0.030000000000000027,0.04347826086956526,2024,3,1,1,4.347826086956526,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.0,0.0,0.0,,0.0,0.0,6,5,0.728749,1
KO,2024-06-30,0.84,0.8,defensive_baseline,2024-06-30,0.039999999999999925,0.049999999999999906,0.039999999999999925,0.049999999999999906,2024,6,2,1,4.99999999999999,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,7,5,0.6218245,1
KO,2024-09-30,0.77,0.74,defensive_baseline,2024-09-30,0.030000000000000027,0.04054054054054058,0.030000000000000027,0.04054054054054058,2024,9,3,1,4.054054054054058,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0,0.0,0.0,0.0,0.0,0.0,9,5,0.57095903,1
